tx	gene_id	SRX17661462	SRX17661463	SRX17661464	SRX17661465	SRX17661466	SRX17661467	SRX17661468	SRX17661469	SRX17661470	SRX17661471	SRX17661472	SRX17661473	SRX17661474	SRX17661475	SRX17661476	SRX17661477	SRX17661478	SRX17661479	SRX17661480	SRX17661481	SRX17661482	SRX17661483	SRX17661484	SRX17661485	SRX17661486	SRX17661487	SRX17661488	SRX17661489	SRX17661490	SRX17661491	SRX17661492	SRX17661493	SRX17661494	SRX17661495	SRX17661496	SRX17661497	SRX17661498	SRX17661499	SRX17661500	SRX17661501	SRX17661502	SRX17661503	SRX17661504	SRX17661505	SRX17661506	SRX17661507	SRX17661508	SRX17661509	SRX3196051	SRX3196052
g2214.t1	g2214	0.659859	0.452142	0	2.366322	2.201297	1.184284	3.481184	6.17369	1.399287	1.572098	0.640472	1.424723	4.910619	5.043554	4.34421	3.61452	4.972427	0	1.172959	6.186074	3.167791	5.7281	0.399781	1.051573	0.882834	3.249976	4.351465	5.012428	0	5.494338	1.312176	2.238885	1.425703	7.634327	0.932812	0.383168	0	6.598087	0.704523	1.180198	1.601551	1.774265	0.607691	0	0	0	0	0.706216	0	0
g2215.t1	g2215	0.492192	0	0	0.094814	0.11344	0	0	0.300359	0.187681	0	1.059511	0.24285	0	0.521059	0	0.515442	3.070332	121.503724	119.858268	16.852469	11.699874	15.038402	0	2.902197	21.30694	0.422945	1.013023	0	0.359209	0.860243	0.810677	0.397186	0.879495	32.758602	10.37821	0.953575	1.558323	0	1.748118	3.662096	0	0	0.205845	1.098799	0	17.609679	0.609336	9.603189	0	2.639006
g2216.t1	g2216	25.211875	28.752079	54.344651	50.482191	74.919913	101.878197	90.18604	118.785435	122.093522	122.965518	67.876468	100.867064	53.71654	25.107016	7.333015	10.604357	13.836682	5.11578	7.583594	88.129393	29.054594	13.287506	17.092945	12.722514	15.684936	82.998388	151.187047	187.391681	117.958445	172.686493	210.98028	131.552756	218.769729	28.219215	17.369875	8.036659	19.056821	24.53681	17.27946	17.842187	10.90148	5.271835	9.209919	6.561521	7.954297	9.961454	6.916805	5.917664	0	0
g2217.t1	g2217	2.117211	3.320932	0	2.154426	3.22782	1.088124	2.686856	4.161112	0.850311	1.652079	0.800026	0.816714	4.349986	85.791862	42.911519	89.911171	66.426418	57.891272	47.888442	6.579422	17.318029	67.892371	45.76465	95.5708	37.713589	2.689786	2.261695	0	0.272385	2.904679	0	1.803823	1.309075	46.920535	41.40447	58.757909	19.710043	0	48.83629	49.829341	116.473396	60.871138	76.48571	63.551477	42.655449	40.186122	29.308302	34.611634	0	13.046684
g2218.t1	g2218	2.157433	0.561399	6.23709	0.944718	0.649999	1.050243	1.168647	1.225367	0.802825	1.388782	0.566499	0.60952	0.843288	0.464849	0.117924	7.021931	9.917921	0	0.78026	2.478516	7.03104	21.978928	5.314566	0.413182	1.172668	0.68199	0.728144	0.634139	0.89417	2.218081	0	0.706942	0.632221	4.416119	3.306016	3.045803	0	0	1.246323	1.565539	2.303393	6.290566	4.542038	7.519655	0	0.292024	0.871156	0.312868	0	0
g2219.t1	g2219	2.084773	0.552639	1.786649	3.578385	1.027851	0.603139	2.813141	1.985604	2.967378	5.073992	3.045687	3.953678	2.904037	5.246132	7.903417	4.956652	6.33136	2.69452	3.385028	9.247451	11.290983	11.665166	0.814498	2.738635	1.798885	3.746462	2.090678	0.729525	2.356723	1.119001	1.336685	3.259439	0	5.747467	3.325941	0.390536	2.981138	0	0.717912	2.405339	2.651707	1.807368	2.36458	1.362481	1.723772	1.009201	2.005211	2.518014	0	0
g222.t1	g222	172.540809	216.859096	368.112683	176.781894	186.993676	401.892731	157.71168	213.798723	265.146777	126.329683	109.480523	129.869319	169.277631	237.02339	230.287084	73.860272	114.157172	111.747202	88.188805	365.751528	509.439498	59.429086	99.38473	105.497615	172.467366	170.994787	192.832256	294.639975	50.321048	189.009923	217.475683	120.453364	159.064994	23.245654	114.744359	215.294197	295.947195	113.244875	132.512772	128.584809	104.486583	104.227926	85.335957	89.404776	489.593843	97.041249	131.847405	92.930496	193.298826	229.064486
g2220.t1	g2220	0	0	0	0	0	0	0	0	0	0	0	0	0.308437	0.418811	0.273334	2.188723	0	2.175122	0	6.026488	6.135989	9.012762	0	0.820927	0	0	0	0	0	0	0	0	0	14.264172	0	0	0.842151	0	0	0	1.194303	0	0	0	0	0	0	0	0	0
g2221.t2	g2221	1.010982	1.053917	0.987881	0.869316	1.194537	1.204281	0.962608	3.091804	2.127687	5.403989	6.992848	6.181528	10.934148	30.454379	22.386899	41.101899	52.717066	40.006927	24.077186	38.424243	28.925824	55.278014	47.674029	7.225284	24.876767	1.555269	4.525406	3.539371	0.860833	3.920878	4.346873	5.236549	5.802572	12.465972	29.475286	12.524076	20.037324	40.870902	24.676846	23.739576	24.194592	53.272481	37.935783	42.033149	15.497203	17.741318	9.568335	17.386538	7.84499	9.144703
g2222.t1	g2222	0.854857	0.347148	0	0.465756	0.421507	0.454563	0.504744	0.1873	0.577548	0.931239	0.815061	0.715526	2.556264	4.575961	8.071024	2.876905	2.860609	1.603394	2.176653	4.369405	7.311924	8.830247	3.371371	2.22808	4.054217	0.655321	0.315171	0	0	0.538461	0	0.548998	0	15.29219	2.144339	0.875088	2.547705	5.058043	1.613873	2.702377	4.591732	4.626009	2.696828	1.714345	1.508306	2.016883	0.376362	0.811738	0	0
g2223.t1	g2223	0.166335	0	0.562925	0.192667	0.058257	0.377434	0.3041	0	0.286876	0.384911	0	0.218708	1.213568	0.731279	0.335187	3.358972	4.748373	0.330586	0.186993	1.974028	1.013145	5.344502	4.577306	0.25808	1.960419	0.108712	0	0	1.00249	0	0	0.201893	0	11.428729	3.557353	1.205371	0.790065	2.797699	2.226755	1.863869	4.69158	3.612993	3.695476	4.844036	0.713842	0.834895	0.15594	0.897768	0	0
g2224.t2	g2224	59.669301	53.574513	114.527951	66.911674	51.361915	122.479446	48.840756	48.812195	64.488934	26.196878	28.185335	33.911661	47.608415	91.959769	55.080906	56.732511	82.118268	63.300954	49.754177	84.706214	83.951521	59.699051	62.776127	29.274723	64.806669	44.698074	32.553532	63.18732	7.159046	34.154754	36.03024	24.483902	36.192881	12.195673	55.068932	41.891018	71.191078	50.884429	91.106501	89.750008	41.080295	68.755536	53.189755	61.971103	88.083424	60.533191	87.554615	74.067141	46.972529	43.262951
g2225.t1	g2225	0.367671	0.24887	0	0	0.253421	0.815051	0	0	0.315058	0.121785	0.296435	0.067781	6.965627	9.908626	14.322357	13.620069	18.845154	6.679822	13.716484	12.61663	15.203935	9.256394	9.374718	3.168672	16.483713	0.472312	0.225975	0.990147	0.201202	0.136821	1.809985	0	0	20.550786	5.794456	2.138223	5.237972	0	3.912684	3.279534	9.430632	10.763956	10.296658	6.73451	3.127532	13.290084	4.427582	8.286381	0	0
g2226.t1	g2226	81.561652	42.52764	269.754854	86.819581	60.891642	268.423714	77.292596	51.292856	132.83501	85.392975	90.457772	91.472624	75.508646	47.652428	40.695692	43.599336	40.719582	83.877815	86.090661	70.198463	82.940779	72.8424	31.575611	32.829144	43.724725	88.872642	42.134648	171.192773	14.061223	43.2489	156.37881	85.815125	166.131659	19.949021	42.29702	39.48307	45.19117	35.195488	68.360997	70.981167	20.807332	31.013811	33.525365	38.950245	105.30728	58.973263	84.640115	59.386254	49.266954	64.791946
g2227.t1	g2227	103.273266	131.590727	208.574928	101.861537	111.742052	211.219176	92.551613	106.049628	110.309056	106.400448	102.88737	109.960078	92.582154	35.258984	30.327388	34.609972	44.016854	56.118911	82.063607	57.022553	77.412063	42.315447	36.358346	39.569633	64.675379	113.648573	109.892276	153.273863	27.71157	115.193572	131.275094	99.395856	174.87844	10.936415	48.729272	21.935265	44.618019	56.665875	66.356774	66.162968	25.342559	33.72604	31.949253	35.139349	78.816755	58.067204	79.422757	59.885685	101.197258	64.078693
g2228.t1	g2228	55.518297	57.240137	89.954796	79.108082	112.518777	138.558625	94.647876	147.305594	152.330483	110.215696	92.635969	105.196834	85.328931	57.848889	34.448545	59.467906	56.535463	71.251431	42.897632	47.586636	39.095833	46.281968	27.021245	30.792989	39.683014	101.665196	128.01512	205.950555	118.910161	172.257125	219.008161	121.084883	158.909443	56.628833	36.698223	50.782785	29.68184	60.682584	56.733913	49.193016	43.824703	38.652386	46.104439	32.448091	28.929669	27.038446	20.094409	23.396841	0	15.060721
g2229.t1	g2229	0.417718	0	0	0.479735	0.276758	0	0	0.477008	0.117629	1.664904	0	1.919809	0.932566	4.536182	9.339846	8.375852	11.156958	0	0.865033	7.648997	0	12.715591	10.817872	1.095856	2.691853	0.774438	0	0	0	0	0	0	0	6.889078	5.62949	0	0	0	0	7.365889	7.395102	6.386042	4.508546	1.30801	2.6064	4.101305	4.519491	1.065676	0	0
g223.t1	g223	23.333046	21.275172	16.099014	15.816487	16.649153	11.720204	14.650532	14.550126	10.107345	17.542376	12.607205	14.489523	15.57243	16.318194	14.744841	16.165989	12.292472	33.379712	14.514335	14.215653	27.797325	11.942301	10.333441	22.047185	18.425573	15.400984	15.939923	8.696471	7.100933	14.723759	9.97567	15.967097	11.940806	5.307716	26.579682	22.846827	30.943285	28.422458	26.136574	27.687634	14.417783	13.76205	14.622876	9.860819	29.91119	18.498147	31.348082	16.36707	70.128229	99.912607
g2230.t1	g2230	0	0	0	0	0	0	0	0.790383	0	0	0	0.982751	0	0	0	0	0	48.442784	43.315508	5.205843	5.099611	4.120957	0	0.81424	2.994465	0	0.53761	0	0	0.318316	0	0	0	10.895176	6.250456	0	0	0	0	2.054441	0	0	0	1.446097	0	5.713324	0	1.183427	0	0
g2231.t1	g2231	0	0	0	0	0	0	0	0	0.174722	0.135302	0.328793	0	0	0.161539	0	0.849038	3.789381	2.480518	4.60707	5.454411	21.577014	16.486972	0	1.352595	2.028345	0	0	0	0	0	0	0.123396	0	21.70351	1.424989	0.593987	0	0	0	0	0.307388	0	0.085287	0	0	0	0	0.539416	0	0
g2232.t1	g2232	2.155248	1.274697	2.758686	4.57445	1.934979	0.927296	4.587933	6.240265	5.038497	23.962319	33.182629	29.925751	30.292942	62.49768	76.371046	100.649783	118.662661	90.021305	71.196874	22.204306	21.128073	57.709513	69.093773	39.241846	46.875335	4.88006	11.572852	6.710357	8.657643	8.236678	16.931903	21.225405	13.956307	13.777942	66.352997	30.364391	42.572906	153.068417	70.808423	62.96145	141.167406	101.0378	74.645074	69.9371	18.686774	47.074502	25.918304	46.37138	36.181993	24.993435
g2233.t1	g2233	0.941927	1.16402	5.337118	2.123763	3.394439	15.690086	1.764515	4.248668	15.374814	14.360989	18.884938	20.759566	39.61723	134.800262	65.19718	87.316206	106.258483	54.918458	53.295755	48.838187	55.289927	50.478252	68.306104	44.15338	92.946847	5.105145	3.667705	16.755525	6.626332	5.083418	12.400444	14.193208	8.636301	19.856933	58.502947	53.773751	69.385868	179.56473	46.145092	51.511295	114.244267	85.335004	68.215502	67.970248	31.443249	38.77713	14.844282	34.153278	0	9.027184
g2234.t1	g2234	257.248635	500.406168	331.15383	408.716107	785.156692	539.309986	508.748305	1011.566417	533.399394	338.846071	209.72375	297.907117	360.333546	3.718095	0	1.612562	0	70.274154	90.538748	3.424787	7.191627	7.609962	0	2.087476	12.387103	568.812826	1027.655391	811.374599	492.870334	1333.330701	524.233147	345.208028	350.448922	22.104352	23.836682	0.921848	3.004069	101.945366	21.707537	19.6285	2.355401	0	0.922357	0	33.23783	15.639229	0.57723	5.741824	0	5.927122
g2235.t1	g2235	14.479731	8.695507	17.768991	19.981994	24.710171	54.007342	27.668234	28.937498	28.63868	14.185844	3.751161	8.658323	27.445921	29.087313	29.446358	37.715351	35.818638	17.940393	9.632092	28.934018	28.431296	38.926075	18.924462	16.043184	14.090258	18.733022	24.118598	43.735937	5.92501	29.535338	49.991563	13.057698	16.690006	15.537837	15.994714	4.215909	13.744984	11.569755	17.146857	11.203329	59.569217	39.117318	33.122644	26.435641	3.785957	21.407801	8.540568	19.562231	0	0
g2236.t1	g2236	7.820252	14.728976	12.138691	9.170906	12.487083	8.343685	9.226193	9.595151	9.508585	14.201752	18.258648	14.229814	1.904443	0.215789	0	0.28173	0	1.122864	2.356443	10.803528	25.249952	17.506609	0.809385	2.297143	6.300846	7.463092	13.705645	1.459276	26.695075	11.705089	10.625049	8.934375	17.204968	34.70282	10.408066	6.39556	0	0	0	2.436724	0.410206	0	0.343199	0.891447	1.73632	2.039835	1.508992	1.432654	0	0
g2237.t1	g2237	0.430554	0.572612	1.479192	0.324512	0.576772	0.789009	0.256877	0.896041	0.248153	1.194656	0.70037	1.369006	0.793846	0.276218	0.107987	0.968101	2.065844	27.383779	35.682357	9.627854	10.620748	9.915999	0	1.261174	3.936512	0.510087	1.203786	0.946428	0	0.772183	0.435465	1.17744	0.475157	19.470911	1.700133	0.872429	0.545364	0	0.462281	0.966829	0	0.117849	0.144551	0.149222	0	4.333792	0.730071	3.276576	0	0
g2238.t1	g2238	45.235786	56.850144	39.372497	112.138671	108.77202	45.744504	115.243119	166.557778	130.724877	85.602806	65.687139	90.302722	60.076822	38.815188	17.889469	31.04926	24.24582	8.938287	5.724298	38.077921	59.35673	38.235691	92.553681	9.074603	51.565909	95.971563	127.265728	52.286965	13.206999	134.857955	59.158326	86.822624	35.365333	11.60901	46.203944	36.830685	33.783085	58.954222	22.818265	20.538758	51.275378	55.068436	57.11773	51.922082	32.440346	14.703424	3.391171	12.329285	18.873201	4.88889
g2239.t1	g2239	0.46017	0	0.874203	0.684431	0.274153	1.769972	0.119597	0.323757	0.75356	1.044127	0.957138	0.734232	1.104838	1.04685	0	0.415536	2.47715	38.437587	46.066353	6.263107	14.203761	9.858672	1.194961	2.968335	7.916271	0.34085	0.81805	0.713428	1.00792	0	0.653691	1.115266	0.710263	19.512636	6.041073	0	0.416306	0	1.403808	0.587902	0.199454	0.707116	0.220153	0	0.561828	8.88048	0.735313	3.166339	0	0
g224.t1	g224	54.002356	16.026529	74.145935	47.841447	26.443797	88.661426	50.208451	21.510707	78.616249	34.004645	24.691816	39.58683	47.109938	39.720716	68.609839	35.263038	24.059168	37.184382	29.768336	61.480305	74.197891	31.283853	33.394411	37.507397	21.586621	54.715771	19.986882	64.198169	34.02519	17.700554	67.502574	38.950298	50.099533	10.142588	25.657261	53.503481	57.067508	38.087761	75.380754	70.957486	32.840368	14.097468	25.503688	19.983054	75.271399	21.866031	73.440866	26.978723	182.918636	214.802996
g2240.t1	g2240	113.049884	73.207107	285.731739	247.619025	178.75956	574.109149	245.282499	193.651226	439.68557	402.551412	358.68499	355.003656	160.182008	9.255647	10.142941	57.192918	56.89346	22.726232	20.256954	7.192776	10.237756	90.939747	27.190395	6.745293	6.337915	299.580021	140.712541	1103.808004	42.712808	200.291835	982.753989	380.007707	1031.929936	13.226366	18.061359	9.728658	4.328894	105.242137	27.061729	28.095395	25.370695	35.312528	30.405612	40.180916	34.738362	13.013964	3.893746	7.399935	3.57189	4.626289
g2241.t1	g2241	0.862421	0.554107	1.35557	1.345345	1.304714	1.511306	2.03503	3.034599	5.421459	11.181024	17.295021	11.725677	14.505055	25.328954	13.577808	19.308554	27.874094	14.728712	5.791192	40.304288	39.805153	20.777646	9.36096	11.975219	14.106816	4.39207	6.791013	9.810348	1.963196	5.286457	14.695036	9.265315	18.928432	11.865339	11.146843	16.33593	14.494993	8.955148	8.890503	7.142333	18.035159	14.820075	10.54467	11.876155	13.258657	6.667176	3.739192	4.848214	0	0.978646
g2242.t1	g2242	0.655145	1.473545	0	0.738756	1.850488	0	0	1.3159	0.708508	6.841415	0	3.014227	0	9.245743	8.200495	9.531102	10.677285	0	5.982606	5.353997	37.555972	11.704201	4.576858	4.701192	0	0	3.209732	0	3.934315	4.742975	15.174681	3.042012	0	34.466355	3.93396	3.277223	3.916235	0	0	0	7.051196	0	6.340316	7.148127	7.529224	2.896413	12.938328	6.013562	0	0
g2243.t1	g2243	0.257336	0	0	2.653661	0.240845	0	0.450447	0.286682	0	2.049925	1.216915	1.610252	3.36888	15.406133	15.826708	11.698239	46.949654	40.518757	13.166844	25.169864	27.752283	11.636134	11.671588	11.549681	11.480655	1.25363	0.878223	0	0	0.345653	0	8.922019	10.201507	13.069662	5.12567	13.363163	14.620893	0	16.095633	15.791838	20.328441	14.200396	25.508502	37.807283	19.063597	35.087678	16.50983	22.003778	0	0
g2244.t1	g2244	19.25782	22.938482	34.157508	20.520632	23.502776	35.630791	18.811024	22.944722	32.154207	55.888747	58.695901	46.413401	45.034089	28.944087	24.109127	36.78882	35.665596	14.622382	13.302918	19.679183	23.477933	36.925995	11.098064	16.51552	9.797922	29.276922	37.39613	43.048338	64.34662	35.17628	47.961517	49.052296	63.354884	33.497865	12.082544	13.089516	13.508196	71.2292	14.323989	11.450752	27.20758	22.002101	16.587131	13.630022	25.021658	12.204248	14.103905	11.107705	10.92659	7.547761
g2245.t1	g2245	14.491972	11.004856	24.494606	18.872066	13.537609	29.026693	20.192591	26.130603	32.995916	57.47951	63.590769	56.201527	25.264094	35.060621	33.356995	27.844652	28.826598	30.080825	18.008355	32.461285	36.457081	33.460983	33.989582	14.425576	19.396131	26.262519	34.563338	44.89274	11.896279	30.801553	53.409854	48.125017	72.50998	13.264759	26.793607	14.007869	27.073318	61.259493	23.951745	25.31171	30.697267	33.53258	26.236479	30.898771	33.371639	17.490449	10.527117	15.182794	19.739828	15.681033
g2246.t1	g2246	42.617149	36.501046	53.438009	34.617031	29.000161	38.381577	38.714994	30.71742	24.911606	38.575024	33.847429	44.094378	55.076362	53.022772	25.84001	44.503787	51.272502	100.610182	43.871279	71.830664	74.679008	46.553093	30.228923	22.823947	47.675529	34.936581	36.527051	37.263539	45.680636	31.009602	33.502273	38.852805	32.904519	30.969907	42.593253	63.179832	45.117794	49.67422	72.620324	80.51934	34.592367	39.028842	35.791014	30.222422	69.756871	25.279089	34.540264	35.020462	23.384104	52.497371
g2247.t1	g2247	0.529932	1.652557	3.084786	0.60699	0.687486	0	0.694663	1.470371	1.481024	0.703416	0	0.367528	1.152227	1.624133	0	2.612971	18.517743	0	5.330535	8.73085	28.472191	10.093904	1.498922	3.443374	0	2.897799	0.300351	0	0	1.771548	2.445762	1.266288	0	29.271475	0	0	0	0	2.759199	0	0	1.326178	0	0	5.443216	0	2.827931	0	0	0
g2248.t1	g2248	1.0751	0	1.528579	0.551195	0.163218	0	0	0.714627	0.748082	2.21802	3.647221	2.267228	20.916083	33.358573	38.54478	39.495122	35.224434	19.45356	10.864807	29.876624	27.767642	39.935644	32.628756	22.766425	27.561064	0.304042	0.724816	0	1.56778	0.524078	2.328034	3.028803	2.517115	35.151339	31.494254	16.000372	15.124371	15.612553	10.134354	23.377682	41.21976	33.338648	28.615041	36.047871	7.583513	16.021605	4.837351	16.314094	0	0
g2249.t1	g2249	62.335444	94.599695	54.968473	51.287262	81.661727	57.36692	60.239538	82.841316	44.573703	45.009036	35.185631	37.975376	52.555216	23.639875	53.709068	66.92414	64.469374	68.716182	60.167983	44.527037	62.012546	68.055407	62.588007	58.336494	62.617949	59.078166	64.035814	35.727885	37.738923	65.418885	49.431128	38.788704	55.807974	30.85955	76.209649	56.202137	54.35091	34.431945	87.515518	73.876323	51.308548	51.388966	53.543837	50.62881	99.014477	84.925058	102.764132	103.301689	23.288136	40.216864
g225.t1	g225	98.725267	106.656953	131.82668	77.436381	80.67602	92.667589	83.019823	79.853783	82.749179	49.058458	29.789225	44.132227	68.49636	9.478417	14.710594	11.574054	31.18377	40.916083	49.674035	25.085177	22.183299	7.665244	17.574278	27.207111	40.356101	90.891	62.680809	73.343139	60.737622	74.171691	52.530765	42.948646	33.453236	9.862933	23.458176	28.758183	32.616399	44.896445	74.838301	73.052901	12.655937	10.578144	20.990647	18.074435	91.900693	47.094093	79.613311	47.729395	184.149818	120.138213
g2250.t1	g2250	341.75525	360.804223	264.689093	289.155686	332.751058	243.735493	328.224931	327.762509	256.634737	174.601139	148.261798	184.389672	215.54074	82.326771	126.703221	52.521902	53.530385	99.645757	136.262896	102.007096	168.740063	81.800503	91.990233	95.94541	131.665163	254.309464	253.613947	219.961271	281.04816	317.566531	199.312133	187.871314	170.843282	84.867734	115.887508	129.779348	98.131071	110.728753	138.672669	149.719259	53.762348	87.310917	80.856756	80.168958	198.2965	147.957433	155.980219	153.855482	48.638936	37.798107
g2251.t1	g2251	0.721805	0.437092	0.6091	0.208979	0.126259	1.635159	0.164836	0.280844	0.803634	2.625139	3.731596	2.708063	8.651019	46.564445	25.428164	30.551256	29.147997	20.824061	14.716109	23.444942	23.03183	17.891569	9.091627	17.795286	20.336569	1.177935	1.020403	0.492478	0.790891	0.34624	1.356431	2.40873	2.46117	8.481036	21.842062	14.126225	27.999022	25.764145	3.863458	8.893934	31.340875	17.613392	15.201312	13.882696	8.51332	14.485209	4.90192	6.566052	7.866741	12.226744
g2252.t1	g2252	3.99193	9.129061	25.322692	3.738818	7.228329	15.371264	4.613298	8.436469	9.263606	7.631251	4.716725	6.800025	70.06908	352.908622	105.131248	75.899086	184.031699	87.231304	44.829309	473.183255	543.860379	29.308176	28.052497	90.67208	123.013518	5.58973	7.578076	11.698083	3.331091	9.801561	6.306482	7.83326	6.853797	140.42896	73.967301	158.191684	185.391474	78.220072	27.746859	36.842251	89.632075	56.965291	33.903995	30.019856	135.711661	25.052987	11.110075	20.363404	0	7.881643
